name,diameter,center_lon,center_lat,type,code
Jacobi A,26.039100000000000,16.033015224847700,-58.659837121633500,Satellite Feature,SF
Jacobi C,33.909200000000000,10.486544465990400,-59.853055163524200,Satellite Feature,SF
Reinhold A,3.737790000000000,338.213633400350000,4.163031687990760,Satellite Feature,SF
Schuster Y,17.326200000000000,145.577894629259000,6.450851138234540,Satellite Feature,SF
Jacobi D,22.592700000000000,10.554431825502700,-60.907861016595000,Satellite Feature,SF
Jacobi E,24.954500000000000,11.721958664203100,-58.562925186210600,Satellite Feature,SF
Koval'skiy M,17.744100000000000,101.082564209918000,-23.883012485786600,Satellite Feature,SF
Jacobi F,41.099000000000000,9.558242333466540,-58.664229290473300,Satellite Feature,SF
Jacobi G,35.213700000000000,13.667365062420800,-58.539121851179800,Satellite Feature,SF
Jacobi H,7.592030000000000,10.546545674751800,-58.652104813629700,Satellite Feature,SF
Jacobi J,18.845500000000000,10.277122629004000,-57.965004997319700,Satellite Feature,SF
Jacobi K,9.648840000000000,10.838432789400500,-56.977680505417700,Satellite Feature,SF
Koval'skiy P,23.173700000000000,100.569963869685000,-22.430682710152300,Satellite Feature,SF
Jacobi L,8.778180000000000,15.383574486813000,-55.451688198748300,Satellite Feature,SF
Jacobi M,9.295850000000000,12.158729742177000,-57.957194994740300,Satellite Feature,SF
Jacobi N,7.358000000000000,11.754164280715200,-56.563006301425000,Satellite Feature,SF
Jacobi O,14.568900000000000,11.846562736372300,-55.744842294879300,Satellite Feature,SF
Jacobi P,14.735500000000000,13.863364896001300,-57.417492319456300,Satellite Feature,SF
Janssen S,7.037670000000000,41.825046980313700,-50.419869098761100,Satellite Feature,SF
Janssen T,29.009200000000000,42.314109454503000,-48.875508731098800,Satellite Feature,SF
Janssen X,24.289400000000000,33.271332523857500,-42.928108688092200,Satellite Feature,SF
Jeans B,11.489800000000000,94.854700201309600,-52.246480651397900,Satellite Feature,SF
Jacobi R,5.352580000000000,13.758644523092700,-55.466022963228700,Satellite Feature,SF
Kepínski N,39.287300000000000,126.211004049469000,26.637607204226400,Satellite Feature,SF
Jacobi S,4.779990000000000,14.849615239301100,-57.602687868241900,Satellite Feature,SF
Jacobi T,5.524690000000000,15.222589808123900,-56.113378763376000,Satellite Feature,SF
Jacobi U,7.119440000000000,13.170783709335600,-55.101421779322600,Satellite Feature,SF
Jacobi W,6.887540000000000,10.853344345492100,-56.235136854339600,Satellite Feature,SF
Jacobi Z,4.250430000000000,11.822520563982900,-59.132256337195200,Satellite Feature,SF
Kapteyn B,39.910200000000000,70.996850718599300,-15.582674311067300,Satellite Feature,SF
Jansen D,6.720730000000000,28.456527114828900,15.716180725126800,Satellite Feature,SF
Jansen E,6.570950000000000,27.833209732354800,14.465565845635600,Satellite Feature,SF
Koval'skiy Q,32.291000000000000,99.092258459927100,-23.444050221203500,Satellite Feature,SF
Koval'skiy U,22.904800000000000,98.476978898969300,-21.174818289126700,Satellite Feature,SF
Koval'skiy Y,18.961400000000000,100.046054419379000,-20.713038936476900,Satellite Feature,SF
Krafft C,12.454200000000000,287.505223805173000,16.367242042338700,Satellite Feature,SF
Jansen H,7.381320000000000,28.394838846872500,11.341606379564100,Satellite Feature,SF
Jansen L,6.907450000000000,30.089499929885500,14.693727020267700,Satellite Feature,SF
Jansen R,26.296700000000000,28.793361599194300,15.169706415729200,Satellite Feature,SF
Jeans G,26.271100000000000,93.517874895562400,-55.820201452991100,Satellite Feature,SF
Jeans N,66.692000000000000,90.618069287058700,-58.519181087623600,Satellite Feature,SF
Jeans S,54.637300000000000,86.929131590211500,-56.649274153785300,Satellite Feature,SF
Jeans U,63.271300000000000,86.973820520712800,-54.675106888783800,Satellite Feature,SF
Jeans X,44.740800000000000,89.456780849683900,-53.393250331563800,Satellite Feature,SF
Jansen U,3.723470000000000,32.286351987819000,11.953587477226100,Satellite Feature,SF
Jansen W,3.221860000000000,29.468474953450400,10.217682632861800,Satellite Feature,SF
Jansky F,47.492400000000000,92.320865578348000,8.935211014170280,Satellite Feature,SF
Janssen B,21.264400000000000,34.366157532597000,-43.173274582094300,Satellite Feature,SF
Kapteyn C,43.943300000000000,70.248905905342900,-13.330329289756000,Satellite Feature,SF
Janssen J,26.905700000000000,36.584653521065700,-43.439793069260800,Satellite Feature,SF
Janssen C,7.238300000000000,34.908868523409100,-42.888243332973400,Satellite Feature,SF
Janssen D,28.726400000000000,41.224606009295200,-48.646293196884700,Satellite Feature,SF
Janssen E,24.247900000000000,39.774060641019400,-48.822836569869100,Satellite Feature,SF
Janssen F,35.153300000000000,41.919303476307100,-49.819220740630800,Satellite Feature,SF
Krafft D,12.233400000000000,286.619986619252000,15.106244225541000,Satellite Feature,SF
Mee G,22.090700000000000,319.266859918104000,-45.475514307332500,Satellite Feature,SF
Mee H,48.052500000000000,320.383209202657000,-44.214342626554300,Satellite Feature,SF
Janssen H,9.551790000000000,41.707415732921300,-46.425048090561200,Satellite Feature,SF
Janssen K,14.998800000000000,42.313414190789400,-46.194452368833900,Satellite Feature,SF
Janssen L,11.784000000000000,43.578164261422300,-46.090786671454100,Satellite Feature,SF
Janssen M,15.630100000000000,35.436965549813600,-41.895063216096400,Satellite Feature,SF
Janssen N,4.702910000000000,32.123569008923600,-41.433284737428400,Satellite Feature,SF
Rhaeticus G,5.518480000000000,6.411871917371980,0.970974168388350,Satellite Feature,SF
Kant C,17.966300000000000,22.095156304261800,-9.386917173106650,Satellite Feature,SF
Janssen P,4.094120000000000,39.760907910125900,-45.499616531724700,Satellite Feature,SF
Jeans Y,16.065700000000000,90.514786158545000,-51.119758261704100,Satellite Feature,SF
Jenner M,10.622000000000000,95.687087846074600,-45.848025449962600,Satellite Feature,SF
Jenner X,12.534000000000000,93.831004979286600,-37.321821938251400,Satellite Feature,SF
Jenner Y,31.182400000000000,94.766829263451100,-38.497217707413900,Satellite Feature,SF
Joliot P,11.821500000000000,91.986469075898600,22.343186167624800,Satellite Feature,SF
Kaiser R,3.430720000000000,7.159773988732300,-34.330769547801600,Satellite Feature,SF
Kane A,6.065110000000000,27.051771311145200,61.239317921685300,Satellite Feature,SF
Kane F,7.195390000000000,23.240442621939000,59.655947420649400,Satellite Feature,SF
Kane G,9.705990000000000,25.338521186493900,59.249335321794300,Satellite Feature,SF
Kant B,14.580200000000000,18.601391654193900,-9.761548041578570,Satellite Feature,SF
Kant D,52.403800000000000,18.697506869234400,-11.364676496007500,Satellite Feature,SF
Kant G,33.542300000000000,19.562318654033500,-9.213802148778480,Satellite Feature,SF
Kant H,6.686460000000000,20.822693445145200,-9.162694065066090,Satellite Feature,SF
Reinhold N,3.829980000000000,334.571612291738000,1.578466191788910,Satellite Feature,SF
Kulik J,46.840300000000000,208.262153385862000,40.370096894983100,Satellite Feature,SF
Kulik K,43.024400000000000,208.237567129901000,38.831660472207200,Satellite Feature,SF
Kulik L,31.581900000000000,206.341360574618000,40.503726592434800,Satellite Feature,SF
Langrenus R,5.432820000000000,63.752266178870000,-7.760937570957970,Satellite Feature,SF
Langrenus T,40.011400000000000,62.303475335913300,-4.787630313531660,Satellite Feature,SF
Kant S,4.434110000000000,19.731966012393300,-11.558910623686400,Satellite Feature,SF
Langrenus S,8.922790000000000,64.791993894065800,-6.720655315355480,Satellite Feature,SF
Kant O,6.602070000000000,17.162005729107900,-12.031832210254400,Satellite Feature,SF
Kant P,5.711810000000000,17.375761051514700,-10.818626554062700,Satellite Feature,SF
Kant Q,5.105090000000000,18.722892855655300,-13.045821170846000,Satellite Feature,SF
Kant T,3.842980000000000,20.102088073166500,-11.304747588563600,Satellite Feature,SF
Kant Z,2.998990000000000,17.324548943031600,-10.378162725851400,Satellite Feature,SF
Kapteyn E,36.555000000000000,69.261986762372600,-8.830864404939760,Satellite Feature,SF
Kapteyn A,30.856600000000000,71.278756452491100,-14.150470664899800,Satellite Feature,SF
Kapteyn D,12.262600000000000,70.566135528710800,-14.605938787089800,Satellite Feature,SF
Kelvin D,6.256220000000000,326.781870181318000,-27.917140356659200,Satellite Feature,SF
Kelvin E,3.744990000000000,328.109047850487000,-26.718085155728400,Satellite Feature,SF
Rhaeticus E,4.962280000000000,5.932968136386850,-0.117948717867064,Satellite Feature,SF
Kelvin F,3.918900000000000,324.301866769842000,-26.836079381051000,Satellite Feature,SF
Kondratyuk A,23.714500000000000,115.989674576289000,-14.541757474084100,Satellite Feature,SF
Kondratyuk Q,25.516000000000000,115.154134182050000,-15.987948371132400,Satellite Feature,SF
König A,3.324600000000000,335.909870554915000,-24.778830966789000,Satellite Feature,SF
Kopff B,7.464130000000000,273.651970135052000,-16.891710410684500,Satellite Feature,SF
Kopff C,13.672600000000000,273.780306484008000,-18.329864157863400,Satellite Feature,SF
Kopff D,12.599200000000000,270.100828271014000,-19.876068436381600,Satellite Feature,SF
Kopff E,11.207800000000000,270.094913393031000,-15.966532961576400,Satellite Feature,SF
Kapteyn F,8.595070000000000,70.323168941707000,-14.441651658229000,Satellite Feature,SF
Kapteyn K,7.165300000000000,71.947966353445400,-13.078804322853600,Satellite Feature,SF
Langrenus U,4.206090000000000,57.148490772994300,-12.647476237352900,Satellite Feature,SF
Licetus W,7.212990000000000,8.503522412221390,-45.986403390013500,Satellite Feature,SF
Petermann X,8.952100000000000,76.102589407405100,75.017689688666200,Satellite Feature,SF
Lindblad S,25.759100000000000,254.278893610866000,69.448165412016000,Satellite Feature,SF
Lindblad Y,27.594600000000000,258.848719857588000,72.723337471050900,Satellite Feature,SF
Mersenius C,13.600100000000000,314.009077212229000,-19.763645054165200,Satellite Feature,SF
Mersenius D,30.999900000000000,313.160286683985000,-23.164625540131200,Satellite Feature,SF
Karpinskiy J,23.051500000000000,175.773623277832000,71.007678479638400,Satellite Feature,SF
Kepínski W,26.357200000000000,124.861387320488000,29.887248921825500,Satellite Feature,SF
Kästner A,24.396400000000000,77.271545988102900,-4.497682234969520,Satellite Feature,SF
Kästner B,19.310300000000000,80.710787447823400,-6.250305430926100,Satellite Feature,SF
Kästner C,22.120100000000000,76.894451239120000,-7.942798962882960,Satellite Feature,SF
Kästner E,11.881100000000000,77.615893669113900,-8.059339648783480,Satellite Feature,SF
Kästner R,16.981900000000000,82.168915736846600,-6.895005891923730,Satellite Feature,SF
Kästner S,29.177500000000000,83.098970462766800,-7.990820612248880,Satellite Feature,SF
Kearons U,12.663900000000000,243.776652543084000,-10.615857408365200,Satellite Feature,SF
Keeler L,65.646700000000000,163.205433093254000,-13.062789088516100,Satellite Feature,SF
Keeler S,29.665300000000000,157.981223424748000,-11.212016959239900,Satellite Feature,SF
Keeler U,29.857100000000000,156.914612733614000,-8.976892231475120,Satellite Feature,SF
Kekulé M,19.863100000000000,221.970326669268000,12.052939845330300,Satellite Feature,SF
Keeler V,57.997300000000000,158.210401557397000,-8.771011177636840,Satellite Feature,SF
Kekulé K,17.643800000000000,223.496764053532000,13.660115833449800,Satellite Feature,SF
Kekulé V,64.946700000000000,218.266851989327000,18.327589510508400,Satellite Feature,SF
Kelvin B,6.202580000000000,327.819479398059000,-27.666058838719300,Satellite Feature,SF
Kelvin C,5.284620000000000,327.246222971185000,-27.580083152780000,Satellite Feature,SF
Kelvin G,3.150010000000000,326.046555115673000,-26.234249209253200,Satellite Feature,SF
Kepínski C,21.866700000000000,128.019618034127000,30.018469720441100,Satellite Feature,SF
Kepler A,10.702600000000000,323.878006794345000,7.137630439533960,Satellite Feature,SF
Petavius D,19.496400000000000,64.307290325424500,-24.040776699561300,Satellite Feature,SF
Petermann A,18.338500000000000,87.628518925238200,74.848134363300200,Satellite Feature,SF
Petermann B,10.344100000000000,63.905273410678000,72.770001860320500,Satellite Feature,SF
Petermann C,13.111800000000000,57.340351730899100,71.509635018835400,Satellite Feature,SF
Petermann D,33.571100000000000,66.520837375265800,77.150717150942000,Satellite Feature,SF
Petermann E,14.526700000000000,53.258687820330300,72.462329108388700,Satellite Feature,SF
Licetus T,7.327140000000000,6.609518890342320,-45.885078823766600,Satellite Feature,SF
Licetus U,6.555020000000000,7.438208107852390,-47.033644055886600,Satellite Feature,SF
Kepler B,6.183040000000000,324.665225572228000,7.744554666216990,Satellite Feature,SF
Kepler C,11.504000000000000,318.136434724293000,10.008442393505100,Satellite Feature,SF
Kepler D,9.510980000000000,318.111557681542000,7.424144424150620,Satellite Feature,SF
Marius P,3.939400000000000,308.663064246107000,17.898098680754000,Satellite Feature,SF
Kepler T,2.604220000000000,325.389506074093000,9.003394735757940,Satellite Feature,SF
Khvol'son C,12.660300000000000,112.212739204105000,-13.815368470517500,Satellite Feature,SF
Kibal'chich H,40.837600000000000,214.997696924152000,1.719760973360370,Satellite Feature,SF
Kibal'chich Q,28.909100000000000,210.473503421592000,-0.869232506341465,Satellite Feature,SF
Kibal'chich R,28.783300000000000,209.381216300874000,0.342676952909287,Satellite Feature,SF
Kies D,5.606610000000000,341.452891444603000,-24.930994750519900,Satellite Feature,SF
Kies E,6.169970000000000,337.165438062716000,-28.757851857976700,Satellite Feature,SF
Korolev L,30.626200000000000,203.189460614819000,-5.742909493378740,Satellite Feature,SF
Kinau A,32.691900000000000,20.098099958902900,-62.298643642532300,Satellite Feature,SF
Kinau B,7.754950000000000,19.184870129529100,-61.662179008376800,Satellite Feature,SF
Kinau J,4.848260000000000,16.080046431380700,-59.591384920602800,Satellite Feature,SF
Kinau C,30.072800000000000,20.512100260639000,-60.679204273922600,Satellite Feature,SF
Kinau D,26.331000000000000,18.545629520011000,-60.707301766700900,Satellite Feature,SF
Kinau E,6.709110000000000,20.130560239642700,-60.216917060686200,Satellite Feature,SF
Kinau F,8.298690000000000,13.412606911883800,-62.258634050202300,Satellite Feature,SF
Kinau G,22.024600000000000,12.704026508129000,-61.610888611239200,Satellite Feature,SF
King Y,35.730200000000000,119.750534289474000,6.500459507344860,Satellite Feature,SF
Korolev B,21.443500000000000,203.713903041329000,-3.655102275754040,Satellite Feature,SF
Korolev X,27.081000000000000,200.564196478941000,0.557164941370500,Satellite Feature,SF
Korolev C,66.472200000000000,206.782665382514000,-0.728215312016069,Satellite Feature,SF
Korolev D,24.354000000000000,208.254313487079000,-0.479000059611016,Satellite Feature,SF
Kirch H,2.746580000000000,353.063798981055000,39.053086861817200,Satellite Feature,SF
Korolev E,36.841800000000000,206.622178610256000,-3.425511518688420,Satellite Feature,SF
Korolev F,29.707600000000000,207.258676876656000,-4.249075927330600,Satellite Feature,SF
Korolev M,56.749000000000000,202.630386519546000,-8.497548887836120,Satellite Feature,SF
Kirch G,2.579530000000000,351.909961352531000,37.397400381419400,Satellite Feature,SF
Lagrange J,7.563960000000000,291.019598838859000,-34.040264348278500,Satellite Feature,SF
Lagrange K,29.311700000000000,289.561358947873000,-30.731865834612900,Satellite Feature,SF
Lagrange L,17.086000000000000,294.666280911229000,-32.115849388882900,Satellite Feature,SF
Lagrange N,32.512900000000000,286.092436712848000,-32.047685157534900,Satellite Feature,SF
Lagrange R,126.593000000000000,283.332019438626000,-31.329688660194700,Satellite Feature,SF
